tag,step,wall_time,value
test_acc,1,1762036264.769386,16.5
test_acc,2,1762036298.6851165,25.260000228881836
test_acc,3,1762036332.365657,27.329999923706055
test_acc,4,1762036366.1226077,36.290000915527344
test_acc,5,1762036399.8851175,42.29999923706055
test_acc,6,1762036433.6897442,48.029998779296875
test_acc,7,1762036467.3989356,49.959999084472656
test_acc,8,1762036501.1404488,49.94999694824219
test_acc,9,1762036534.9596016,53.55999755859375
test_acc,10,1762036568.7918139,51.18000030517578
test_acc,11,1762036602.6319747,54.62999725341797
test_acc,12,1762036636.4733202,55.21999740600586
test_acc,13,1762036670.1969457,56.46999740600586
test_acc,14,1762036704.1428401,56.89999771118164
test_acc,15,1762036737.7930915,54.80999755859375
test_acc,16,1762036771.431612,56.13999938964844
test_acc,17,1762036805.4435751,54.13999938964844
test_acc,18,1762036839.419085,57.93000030517578
test_acc,19,1762036873.3315432,57.73999786376953
test_acc,20,1762036907.2517762,59.81999969482422
test_acc,21,1762036941.0454721,56.369998931884766
test_acc,22,1762036974.869532,56.41999816894531
test_acc,23,1762037008.7024536,54.6099967956543
test_acc,24,1762037042.4168196,51.54999923706055
test_acc,25,1762037076.188076,57.519996643066406
test_acc,26,1762037110.0749805,57.15999984741211
test_acc,27,1762037144.0125113,59.54999923706055
test_acc,28,1762037177.860459,59.3599967956543
test_acc,29,1762037211.6365163,58.25
test_acc,30,1762037245.4287252,57.68000030517578
test_acc,31,1762037279.3214288,56.029998779296875
test_acc,32,1762037313.155823,56.46999740600586
test_acc,33,1762037346.9859817,56.54999923706055
test_acc,34,1762037380.6237438,57.73999786376953
test_acc,35,1762037414.489393,59.73999786376953
test_acc,36,1762037448.3866189,58.07999801635742
test_acc,37,1762037482.1366262,58.73999786376953
test_acc,38,1762037515.8328102,60.2599983215332
test_acc,39,1762037549.641759,58.15999984741211
test_acc,40,1762037583.4677696,58.93000030517578
test_acc,41,1762037617.313874,58.269996643066406
test_acc,42,1762037651.0921006,58.88999938964844
test_acc,43,1762037684.826732,61.72999954223633
test_acc,44,1762037718.634602,61.189998626708984
test_acc,45,1762037752.3695612,60.189998626708984
test_acc,46,1762037786.0737684,59.29999923706055
test_acc,47,1762037819.7914348,60.519996643066406
test_acc,48,1762037853.487008,57.64999771118164
test_acc,49,1762037887.1711552,60.31999969482422
test_acc,50,1762037921.0318341,60.5099983215332
test_acc,51,1762037954.918609,60.90999984741211
test_acc,52,1762037988.62436,59.75
test_acc,53,1762038022.4179718,60.81999969482422
test_acc,54,1762038056.2947466,57.769996643066406
test_acc,55,1762038090.1881902,59.69999694824219
test_acc,56,1762038123.989416,60.0
test_acc,57,1762038157.814286,60.80999755859375
test_acc,58,1762038191.552157,59.619998931884766
test_acc,59,1762038225.492832,59.05999755859375
test_acc,60,1762038259.3523407,59.96999740600586
test_acc,61,1762038293.109403,61.18000030517578
test_acc,62,1762038326.9785242,57.13999938964844
test_acc,63,1762038360.7687287,57.37999725341797
test_acc,64,1762038394.5623438,60.91999816894531
test_acc,65,1762038428.350468,58.439998626708984
test_acc,66,1762038462.030397,56.23999786376953
test_acc,67,1762038495.8583796,59.32999801635742
test_acc,68,1762038529.645167,60.0
test_acc,69,1762038563.4107487,57.54999923706055
test_acc,70,1762038597.1685305,59.939998626708984
test_acc,71,1762038631.2659307,60.0
test_acc,72,1762038665.2601593,60.29999923706055
test_acc,73,1762038698.9508927,60.29999923706055
test_acc,74,1762038732.7306244,58.529998779296875
test_acc,75,1762038766.8079286,60.09000015258789
test_acc,76,1762038800.4918203,61.80999755859375
test_acc,77,1762038834.2300568,56.22999954223633
test_acc,78,1762038867.9766943,60.75
test_acc,79,1762038903.1042478,60.23999786376953
test_acc,80,1762038938.4769523,55.47999954223633
test_acc,81,1762038972.7618387,60.81999969482422
test_acc,82,1762039006.5581727,57.349998474121094
test_acc,83,1762039040.3008788,59.40999984741211
test_acc,84,1762039073.9737456,59.619998931884766
test_acc,85,1762039107.833031,61.23999786376953
test_acc,86,1762039141.5923326,60.93000030517578
test_acc,87,1762039175.337124,59.41999816894531
test_acc,88,1762039209.1670754,60.0099983215332
test_acc,89,1762039243.101444,62.119998931884766
test_acc,90,1762039276.9047427,57.41999816894531
