tag,step,wall_time,value
test_acc,1,1762044471.4811778,16.09000015258789
test_acc,2,1762044490.9162931,26.219999313354492
test_acc,3,1762044510.4018865,33.0
test_acc,4,1762044529.8910239,38.38999938964844
test_acc,5,1762044549.3972929,31.94999885559082
test_acc,6,1762044568.8711236,39.029998779296875
test_acc,7,1762044588.3838813,38.86000061035156
test_acc,8,1762044607.943493,42.279998779296875
test_acc,9,1762044627.5061848,47.48999786376953
test_acc,10,1762044647.0614364,47.689998626708984
test_acc,11,1762044666.6536026,48.47999954223633
test_acc,12,1762044686.212159,47.25
test_acc,13,1762044705.7277682,46.73999786376953
test_acc,14,1762044725.1898859,50.029998779296875
test_acc,15,1762044744.7166479,52.97999954223633
test_acc,16,1762044764.2511256,48.86000061035156
test_acc,17,1762044783.8922863,44.45000076293945
test_acc,18,1762044803.493813,50.52000045776367
test_acc,19,1762044823.130982,49.82999801635742
test_acc,20,1762044842.6589174,51.40999984741211
test_acc,21,1762044862.184955,49.81999969482422
test_acc,22,1762044881.6284099,51.31999969482422
test_acc,23,1762044901.2404218,48.689998626708984
test_acc,24,1762044920.8095436,52.25
test_acc,25,1762044940.3833747,49.81999969482422
test_acc,26,1762044959.9478402,51.81999969482422
test_acc,27,1762044979.443482,48.65999984741211
test_acc,28,1762044999.0545878,51.53999710083008
test_acc,29,1762045018.658687,56.03999710083008
test_acc,30,1762045038.2497687,46.619998931884766
test_acc,31,1762045057.86813,52.7599983215332
test_acc,32,1762045077.464224,52.03999710083008
test_acc,33,1762045096.9669576,56.529998779296875
test_acc,34,1762045116.5684605,54.66999816894531
test_acc,35,1762045136.2548652,52.29999923706055
test_acc,36,1762045155.8739612,48.599998474121094
test_acc,37,1762045175.3823807,46.55999755859375
test_acc,38,1762045194.9579163,53.14999771118164
test_acc,39,1762045214.576275,50.369998931884766
test_acc,40,1762045234.0869288,56.15999984741211
test_acc,41,1762045253.698047,53.619998931884766
test_acc,42,1762045273.2389064,55.0
test_acc,43,1762045292.6942472,50.88999938964844
test_acc,44,1762045312.3027825,56.189998626708984
test_acc,45,1762045332.0197659,56.52000045776367
test_acc,46,1762045351.8098304,55.279998779296875
test_acc,47,1762045371.583669,52.03999710083008
test_acc,48,1762045391.3328488,56.82999801635742
test_acc,49,1762045410.9369593,54.96999740600586
test_acc,50,1762045430.5983198,50.48999786376953
test_acc,51,1762045450.2197886,52.97999954223633
test_acc,52,1762045469.8763914,54.849998474121094
test_acc,53,1762045489.4112773,52.98999786376953
test_acc,54,1762045509.0930047,54.63999938964844
test_acc,55,1762045528.6283813,48.89999771118164
test_acc,56,1762045548.154578,55.22999954223633
test_acc,57,1762045567.646235,52.23999786376953
test_acc,58,1762045587.2272909,56.189998626708984
test_acc,59,1762045606.7590063,56.02000045776367
test_acc,60,1762045626.2421896,54.32999801635742
test_acc,61,1762045645.6903617,54.75
test_acc,62,1762045665.2691042,56.80999755859375
test_acc,63,1762045684.9162595,52.689998626708984
test_acc,64,1762045704.539188,57.64999771118164
test_acc,65,1762045724.1278813,56.73999786376953
test_acc,66,1762045743.7385836,54.89999771118164
test_acc,67,1762045763.142065,50.599998474121094
test_acc,68,1762045782.8103576,53.55999755859375
test_acc,69,1762045802.308324,53.29999923706055
test_acc,70,1762045822.0275302,53.869998931884766
test_acc,71,1762045841.674769,54.07999801635742
test_acc,72,1762045861.3378391,52.71999740600586
test_acc,73,1762045880.8497014,53.34000015258789
test_acc,74,1762045900.3351412,55.21999740600586
test_acc,75,1762045919.8534722,53.87999725341797
test_acc,76,1762045939.3421502,53.56999969482422
test_acc,77,1762045958.8022478,57.22999954223633
test_acc,78,1762045978.344353,53.75
test_acc,79,1762045997.816047,53.66999816894531
test_acc,80,1762046017.3892882,54.09000015258789
test_acc,81,1762046036.9869535,53.2599983215332
test_acc,82,1762046056.4289167,54.71999740600586
test_acc,83,1762046076.2251322,55.22999954223633
test_acc,84,1762046096.3392777,49.30999755859375
