tag,step,wall_time,value
test_acc,1,1764913913.0024428,18.139999389648438
test_acc,2,1764913943.839252,24.139999389648438
test_acc,3,1764913974.720709,33.40999984741211
test_acc,4,1764914005.6062396,37.66999816894531
test_acc,5,1764914036.5035098,43.84000015258789
test_acc,6,1764914067.4774704,40.54999923706055
test_acc,7,1764914098.5552857,50.38999938964844
test_acc,8,1764914129.5193992,49.189998626708984
test_acc,9,1764914160.467463,53.15999984741211
test_acc,10,1764914191.4564059,52.1099967956543
test_acc,11,1764914222.5226264,52.81999969482422
test_acc,12,1764914253.5358672,50.69999694824219
test_acc,13,1764914284.4642372,58.54999923706055
test_acc,14,1764914315.5511289,54.88999938964844
test_acc,15,1764914346.5019436,53.959999084472656
test_acc,16,1764914377.4426353,56.119998931884766
test_acc,17,1764914408.3106947,57.119998931884766
test_acc,18,1764914439.314006,58.28999710083008
test_acc,19,1764914470.3592396,54.619998931884766
test_acc,20,1764914501.2966914,59.93000030517578
test_acc,21,1764914532.2562113,54.56999969482422
test_acc,22,1764914563.267741,57.59000015258789
test_acc,23,1764914594.2018988,59.12999725341797
test_acc,24,1764914625.1731017,55.13999938964844
test_acc,25,1764914656.1137881,57.81999969482422
test_acc,26,1764914687.0127344,58.41999816894531
test_acc,27,1764914718.057166,58.8599967956543
test_acc,28,1764914749.039136,53.779998779296875
test_acc,29,1764914780.021908,59.40999984741211
test_acc,30,1764914810.9906802,54.75
test_acc,31,1764914842.032858,59.21999740600586
test_acc,32,1764914872.9028902,61.72999954223633
test_acc,33,1764914903.9204807,56.78999710083008
test_acc,34,1764914934.85562,60.22999954223633
test_acc,35,1764914965.8005137,56.89999771118164
test_acc,36,1764914996.723227,57.53999710083008
test_acc,37,1764915027.6205738,59.54999923706055
test_acc,38,1764915058.6524816,59.06999969482422
test_acc,39,1764915089.616474,58.18000030517578
test_acc,40,1764915120.609277,57.15999984741211
test_acc,41,1764915151.761063,60.7599983215332
test_acc,42,1764915183.1936498,56.64999771118164
test_acc,43,1764915214.6718938,60.849998474121094
test_acc,44,1764915245.743485,59.68000030517578
test_acc,45,1764915276.6205914,55.189998626708984
test_acc,46,1764915307.6072373,58.15999984741211
test_acc,47,1764915338.6954134,52.80999755859375
test_acc,48,1764915369.624369,57.41999816894531
test_acc,49,1764915400.5458477,58.19999694824219
test_acc,50,1764915431.572484,57.73999786376953
test_acc,51,1764915462.5201976,61.32999801635742
test_acc,52,1764915493.4707863,60.25
test_acc,53,1764915524.3923824,60.82999801635742
test_acc,54,1764915555.3321064,57.41999816894531
test_acc,55,1764915586.3462644,53.56999969482422
test_acc,56,1764915617.2521944,58.06999969482422
test_acc,57,1764915648.218041,57.44999694824219
test_acc,58,1764915679.1625504,58.40999984741211
test_acc,59,1764915710.1469262,61.619998931884766
test_acc,60,1764915741.1025338,59.55999755859375
test_acc,61,1764915772.0061512,59.40999984741211
test_acc,62,1764915802.9097142,58.709999084472656
test_acc,63,1764915833.8890398,59.32999801635742
test_acc,64,1764915864.8393269,56.54999923706055
test_acc,65,1764915895.7270925,53.5099983215332
test_acc,66,1764915926.6313803,56.77000045776367
test_acc,67,1764915957.541265,59.05999755859375
test_acc,68,1764915988.5792158,59.96999740600586
test_acc,69,1764916019.562978,58.6099967956543
test_acc,70,1764916050.4704354,60.56999969482422
test_acc,71,1764916081.3581,60.769996643066406
test_acc,72,1764916112.3856132,59.46999740600586
test_acc,73,1764916143.3610077,58.13999938964844
test_acc,74,1764916174.3071873,60.15999984741211
test_acc,75,1764916205.2036238,58.1099967956543
test_acc,76,1764916236.0794985,58.73999786376953
test_acc,77,1764916266.944332,60.73999786376953
test_acc,78,1764916297.8472486,57.32999801635742
test_acc,79,1764916328.9646995,59.709999084472656
test_acc,80,1764916359.8790274,59.369998931884766
test_acc,81,1764916390.9737241,57.93000030517578
test_acc,82,1764916421.9565017,53.849998474121094
test_acc,83,1764916452.8601146,60.44999694824219
test_acc,84,1764916483.813585,61.09000015258789
test_acc,85,1764916514.8002186,60.48999786376953
test_acc,86,1764916545.6866627,61.38999938964844
test_acc,87,1764916576.6323357,58.2599983215332
test_acc,88,1764916607.5011582,59.72999954223633
test_acc,89,1764916638.3875282,59.23999786376953
test_acc,90,1764916669.2916205,60.96999740600586
test_acc,91,1764916700.196848,57.48999786376953
test_acc,92,1764916731.1893804,61.25
test_acc,93,1764916762.8114254,59.0
test_acc,94,1764916793.954588,57.73999786376953
test_acc,95,1764916824.9846554,59.12999725341797
test_acc,96,1764916856.0631342,59.81999969482422
test_acc,97,1764916886.9822917,54.06999969482422
test_acc,98,1764916917.9605482,58.19999694824219
test_acc,99,1764916948.849422,57.96999740600586
test_acc,100,1764916979.8895335,61.53999710083008
test_acc,101,1764917010.8352947,58.14999771118164
test_acc,102,1764917042.114252,59.79999923706055
test_acc,103,1764917073.013145,60.869998931884766
test_acc,104,1764917103.9136739,57.41999816894531
test_acc,105,1764917134.8757858,59.64999771118164
test_acc,106,1764917165.9040246,60.28999710083008
