tag,step,wall_time,value
test_acc,1,1762030961.91298,14.229999542236328
test_acc,2,1762030978.8368719,20.899999618530273
test_acc,3,1762030995.8500972,29.28999900817871
test_acc,4,1762031012.7361004,38.54999923706055
test_acc,5,1762031029.623269,38.939998626708984
test_acc,6,1762031046.586519,41.709999084472656
test_acc,7,1762031063.505956,37.869998931884766
test_acc,8,1762031080.43105,44.599998474121094
test_acc,9,1762031097.4126081,46.18000030517578
test_acc,10,1762031114.386029,46.2599983215332
test_acc,11,1762031131.3643794,45.529998779296875
test_acc,12,1762031148.2129214,44.61000061035156
test_acc,13,1762031165.1676016,52.0
test_acc,14,1762031182.0332854,49.75
test_acc,15,1762031198.9271045,51.30999755859375
test_acc,16,1762031215.8397963,53.48999786376953
test_acc,17,1762031232.779733,50.71999740600586
test_acc,18,1762031249.6819794,52.209999084472656
test_acc,19,1762031266.5429559,51.57999801635742
test_acc,20,1762031283.478864,54.65999984741211
test_acc,21,1762031300.3449109,48.099998474121094
test_acc,22,1762031317.1133552,50.22999954223633
test_acc,23,1762031333.9852686,52.8599967956543
test_acc,24,1762031350.837017,53.779998779296875
test_acc,25,1762031367.6546226,50.02000045776367
test_acc,26,1762031384.6141026,55.1099967956543
test_acc,27,1762031401.5389462,55.05999755859375
test_acc,28,1762031418.5197248,53.18000030517578
test_acc,29,1762031435.3890133,53.869998931884766
test_acc,30,1762031452.2914133,52.39999771118164
test_acc,31,1762031469.2096314,46.14999771118164
test_acc,32,1762031486.067876,51.68000030517578
test_acc,33,1762031502.8856122,53.529998779296875
test_acc,34,1762031519.7817497,55.119998931884766
test_acc,35,1762031536.7349253,56.52000045776367
test_acc,36,1762031553.6130123,49.03999710083008
test_acc,37,1762031570.5241492,57.04999923706055
test_acc,38,1762031587.447048,56.21999740600586
test_acc,39,1762031604.331633,54.73999786376953
test_acc,40,1762031621.250981,54.23999786376953
test_acc,41,1762031638.0867527,53.14999771118164
test_acc,42,1762031654.9954245,53.529998779296875
test_acc,43,1762031671.882046,54.5099983215332
test_acc,44,1762031689.032154,53.71999740600586
test_acc,45,1762031706.3721204,52.369998931884766
test_acc,46,1762031723.7175758,54.40999984741211
test_acc,47,1762031741.147275,52.5099983215332
test_acc,48,1762031758.5082793,56.53999710083008
test_acc,49,1762031775.4083598,51.16999816894531
test_acc,50,1762031792.3838527,52.68000030517578
test_acc,51,1762031809.2650573,56.349998474121094
test_acc,52,1762031826.198566,56.89999771118164
test_acc,53,1762031843.0573368,50.54999923706055
test_acc,54,1762031859.9744759,53.88999938964844
test_acc,55,1762031876.8830085,57.16999816894531
test_acc,56,1762031893.7931304,55.12999725341797
test_acc,57,1762031910.790505,55.349998474121094
test_acc,58,1762031927.8106189,53.849998474121094
test_acc,59,1762031944.7976046,52.1099967956543
test_acc,60,1762031961.5704713,51.5099983215332
test_acc,61,1762031978.539681,55.779998779296875
test_acc,62,1762031995.4522316,54.119998931884766
test_acc,63,1762032012.6845014,52.48999786376953
test_acc,64,1762032029.668426,55.19999694824219
test_acc,65,1762032046.632489,55.77000045776367
test_acc,66,1762032063.5210311,54.14999771118164
test_acc,67,1762032080.4541085,47.97999954223633
test_acc,68,1762032097.3908148,55.37999725341797
test_acc,69,1762032114.470479,57.75
test_acc,70,1762032131.3503616,46.56999969482422
test_acc,71,1762032148.3211577,52.529998779296875
test_acc,72,1762032165.2880177,53.369998931884766
test_acc,73,1762032182.247359,56.75
test_acc,74,1762032199.2449265,52.119998931884766
test_acc,75,1762032216.219739,55.279998779296875
test_acc,76,1762032233.1948287,54.84000015258789
test_acc,77,1762032250.1212962,57.6099967956543
test_acc,78,1762032266.9894812,53.06999969482422
test_acc,79,1762032284.0250278,54.63999938964844
test_acc,80,1762032301.1187913,56.84000015258789
test_acc,81,1762032318.033802,51.37999725341797
test_acc,82,1762032335.0089781,54.41999816894531
test_acc,83,1762032351.8710582,56.73999786376953
test_acc,84,1762032368.8158581,53.12999725341797
test_acc,85,1762032385.7159228,51.04999923706055
test_acc,86,1762032402.6723485,54.68000030517578
test_acc,87,1762032419.709165,52.75
test_acc,88,1762032436.632318,53.869998931884766
test_acc,89,1762032453.5073042,54.959999084472656
test_acc,90,1762032470.4175146,54.77000045776367
test_acc,91,1762032487.341799,54.56999969482422
test_acc,92,1762032504.2717962,52.97999954223633
test_acc,93,1762032521.1854916,55.03999710083008
test_acc,94,1762032538.0267494,55.28999710083008
test_acc,95,1762032554.9769454,56.09000015258789
test_acc,96,1762032571.9625533,52.0
test_acc,97,1762032588.8593483,53.279998779296875
test_acc,98,1762032605.8552275,55.869998931884766
test_acc,99,1762032622.8273807,51.209999084472656
test_acc,100,1762032639.7247002,55.619998931884766
test_acc,101,1762032656.6555476,51.2599983215332
test_acc,102,1762032673.4688752,53.68000030517578
test_acc,103,1762032690.318469,53.22999954223633
test_acc,104,1762032707.1851077,53.56999969482422
test_acc,105,1762032724.036531,54.029998779296875
test_acc,106,1762032740.9915285,54.279998779296875
test_acc,107,1762032757.9545755,56.40999984741211
test_acc,108,1762032774.929495,56.62999725341797
test_acc,109,1762032791.8062994,55.0
test_acc,110,1762032808.5956318,56.91999816894531
test_acc,111,1762032825.4826083,49.59000015258789
test_acc,112,1762032842.4523463,56.18000030517578
test_acc,113,1762032859.3552794,50.959999084472656
test_acc,114,1762032876.1843777,49.64999771118164
test_acc,115,1762032893.0175877,54.16999816894531
test_acc,116,1762032909.886757,51.529998779296875
test_acc,117,1762032926.798644,55.529998779296875
test_acc,118,1762032943.6811745,53.96999740600586
test_acc,119,1762032960.5657837,54.02000045776367
test_acc,120,1762032977.499673,53.23999786376953
test_acc,121,1762032994.339705,56.43000030517578
test_acc,122,1762033011.1754365,53.81999969482422
test_acc,123,1762033027.9750297,53.55999755859375
test_acc,124,1762033044.8272777,56.689998626708984
test_acc,125,1762033061.6468108,54.439998626708984
test_acc,126,1762033078.5641437,54.7599983215332
test_acc,127,1762033095.431083,53.54999923706055
test_acc,128,1762033112.280014,53.64999771118164
test_acc,129,1762033129.206649,52.0
test_acc,130,1762033146.0065463,57.29999923706055
test_acc,131,1762033163.0363884,55.7599983215332
test_acc,132,1762033179.8922727,55.39999771118164
test_acc,133,1762033196.804024,49.96999740600586
test_acc,134,1762033213.6983016,54.68000030517578
test_acc,135,1762033230.4577456,51.48999786376953
test_acc,136,1762033247.3190305,57.03999710083008
test_acc,137,1762033264.198685,52.29999923706055
test_acc,138,1762033281.004152,51.8599967956543
test_acc,139,1762033297.846773,56.18000030517578
test_acc,140,1762033314.7329836,58.05999755859375
test_acc,141,1762033331.6584241,56.68000030517578
test_acc,142,1762033348.5941365,55.209999084472656
test_acc,143,1762033365.4361713,52.6099967956543
test_acc,144,1762033382.3185287,54.55999755859375
test_acc,145,1762033399.1157799,53.6099967956543
test_acc,146,1762033416.056271,52.79999923706055
test_acc,147,1762033432.9436884,56.779998779296875
test_acc,148,1762033449.8028579,51.46999740600586
test_acc,149,1762033466.6236167,55.93000030517578
test_acc,150,1762033483.5630922,56.13999938964844
test_acc,151,1762033500.4731274,69.91999816894531
test_acc,152,1762033517.3186872,71.00999450683594
test_acc,153,1762033534.2456448,71.1199951171875
test_acc,154,1762033551.0843449,71.55999755859375
test_acc,155,1762033568.0517075,71.43000030517578
test_acc,156,1762033584.922706,72.08000183105469
test_acc,157,1762033601.8910122,71.31999969482422
test_acc,158,1762033618.6894717,71.75999450683594
test_acc,159,1762033635.508672,71.45999908447266
test_acc,160,1762033652.3123357,71.16999816894531
test_acc,161,1762033669.284027,71.47000122070312
test_acc,162,1762033686.1704214,71.25
test_acc,163,1762033703.0296078,71.05999755859375
test_acc,164,1762033719.8738165,71.52999877929688
test_acc,165,1762033736.714547,71.04999542236328
test_acc,166,1762033753.5998404,70.91999816894531
test_acc,167,1762033770.4518425,70.43999481201172
test_acc,168,1762033787.21659,70.50999450683594
test_acc,169,1762033804.132048,70.47999572753906
test_acc,170,1762033821.02847,71.04000091552734
test_acc,171,1762033837.928148,69.73999786376953
test_acc,172,1762033854.8197877,70.5999984741211
test_acc,173,1762033871.5925999,70.55999755859375
test_acc,174,1762033888.45829,70.4000015258789
test_acc,175,1762033905.374309,70.18000030517578
test_acc,176,1762033922.267268,69.79000091552734
test_acc,177,1762033939.1425078,70.31999969482422
test_acc,178,1762033956.0450456,69.56999969482422
test_acc,179,1762033972.8298264,70.0199966430664
test_acc,180,1762033989.7583222,70.0999984741211
test_acc,181,1762034006.5369806,73.69999694824219
test_acc,182,1762034023.461596,73.75999450683594
test_acc,183,1762034040.357646,73.80999755859375
test_acc,184,1762034057.2713323,73.4000015258789
test_acc,185,1762034074.1686695,73.69999694824219
test_acc,186,1762034090.9768775,73.88999938964844
test_acc,187,1762034107.8966343,73.83999633789062
test_acc,188,1762034124.709745,73.97000122070312
test_acc,189,1762034141.547116,73.68000030517578
test_acc,190,1762034158.5393453,73.58999633789062
test_acc,191,1762034175.4612536,73.6500015258789
test_acc,192,1762034192.3938177,73.77999877929688
test_acc,193,1762034209.2529573,73.50999450683594
test_acc,194,1762034226.0793662,74.08000183105469
test_acc,195,1762034242.9900289,73.8499984741211
test_acc,196,1762034259.9499533,73.77999877929688
test_acc,197,1762034276.8953424,73.6199951171875
test_acc,198,1762034293.8456836,73.79999542236328
test_acc,199,1762034310.7297218,73.55999755859375
test_acc,200,1762034327.6322742,73.62999725341797
