tag,step,wall_time,value
test_acc,1,1764542626.9630423,16.369998931884766
test_acc,2,1764542660.7923055,19.25
test_acc,3,1764542694.7009082,33.34000015258789
test_acc,4,1764542728.3269436,39.68000030517578
test_acc,5,1764542761.959404,43.95000076293945
test_acc,6,1764542795.5370073,49.779998779296875
test_acc,7,1764542829.159459,51.96999740600586
test_acc,8,1764542862.852558,52.279998779296875
test_acc,9,1764542896.4667192,55.21999740600586
test_acc,10,1764542930.1181273,53.65999984741211
test_acc,11,1764542963.698293,51.96999740600586
test_acc,12,1764542997.255573,53.459999084472656
test_acc,13,1764543030.8643835,53.77000045776367
test_acc,14,1764543064.4893758,56.88999938964844
test_acc,15,1764543098.1846037,54.48999786376953
test_acc,16,1764543131.911589,59.13999938964844
test_acc,17,1764543165.5760982,58.05999755859375
test_acc,18,1764543199.1679223,58.2599983215332
test_acc,19,1764543233.0494125,57.709999084472656
test_acc,20,1764543266.864804,58.619998931884766
test_acc,21,1764543300.610336,60.5
test_acc,22,1764543334.3650045,59.53999710083008
test_acc,23,1764543368.0232396,59.18000030517578
test_acc,24,1764543401.5868838,61.189998626708984
test_acc,25,1764543435.1861115,61.15999984741211
test_acc,26,1764543468.7531443,60.55999755859375
test_acc,27,1764543502.3018286,58.84000015258789
test_acc,28,1764543535.9107432,60.1099967956543
test_acc,29,1764543569.5143366,63.07999801635742
test_acc,30,1764543603.1016738,59.81999969482422
test_acc,31,1764543636.6561563,61.79999923706055
test_acc,32,1764543670.2611318,62.87999725341797
test_acc,33,1764543703.8646538,59.03999710083008
test_acc,34,1764543737.3427844,57.16999816894531
test_acc,35,1764543770.9119372,61.44999694824219
test_acc,36,1764543804.4928265,57.91999816894531
test_acc,37,1764543838.0728803,62.73999786376953
test_acc,38,1764543871.5784504,60.93000030517578
test_acc,39,1764543905.0702782,61.72999954223633
test_acc,40,1764543938.6054633,61.98999786376953
test_acc,41,1764543972.2792776,62.15999984741211
test_acc,42,1764544005.944561,61.06999969482422
test_acc,43,1764544039.4431012,62.15999984741211
test_acc,44,1764544072.9818172,60.2599983215332
test_acc,45,1764544106.4691377,61.0
test_acc,46,1764544139.968997,62.22999954223633
test_acc,47,1764544173.4753618,62.25
test_acc,48,1764544207.0006268,61.89999771118164
test_acc,49,1764544240.5893345,62.0099983215332
