tag,step,wall_time,value
test_acc,1,1764560662.8285744,16.28999900817871
test_acc,2,1764560696.371167,24.779998779296875
test_acc,3,1764560730.062538,31.8799991607666
test_acc,4,1764560763.6491053,37.119998931884766
test_acc,5,1764560797.261338,45.02000045776367
test_acc,6,1764560830.8704617,46.61000061035156
test_acc,7,1764560864.4771087,46.04999923706055
test_acc,8,1764560898.1112986,49.91999816894531
test_acc,9,1764560931.6046057,53.7599983215332
test_acc,10,1764560965.2712557,53.12999725341797
test_acc,11,1764560998.9013531,55.59000015258789
test_acc,12,1764561032.6211216,57.98999786376953
test_acc,13,1764561066.219048,56.54999923706055
test_acc,14,1764561099.846728,55.14999771118164
test_acc,15,1764561133.497114,57.22999954223633
test_acc,16,1764561167.1591978,58.519996643066406
test_acc,17,1764561200.8357468,56.96999740600586
test_acc,18,1764561234.36266,58.89999771118164
test_acc,19,1764561268.006694,58.03999710083008
test_acc,20,1764561301.6466315,59.88999938964844
test_acc,21,1764561335.3562014,58.98999786376953
test_acc,22,1764561368.9718108,55.5099983215332
test_acc,23,1764561402.6126385,59.73999786376953
test_acc,24,1764561436.216107,62.15999984741211
test_acc,25,1764561469.8370762,58.84000015258789
test_acc,26,1764561503.5305698,58.0
test_acc,27,1764561537.2183018,57.91999816894531
test_acc,28,1764561570.8296597,60.689998626708984
test_acc,29,1764561604.4171646,58.029998779296875
test_acc,30,1764561638.085585,58.13999938964844
test_acc,31,1764561671.6771953,58.619998931884766
test_acc,32,1764561705.332874,59.87999725341797
test_acc,33,1764561738.935107,60.68000030517578
test_acc,34,1764561772.5755723,59.459999084472656
test_acc,35,1764561806.1847816,57.6099967956543
test_acc,36,1764561839.8446603,61.3599967956543
test_acc,37,1764561873.4847395,59.5099983215332
test_acc,38,1764561907.1448035,61.18000030517578
test_acc,39,1764561940.7615228,62.41999816894531
test_acc,40,1764561974.4065926,61.30999755859375
test_acc,41,1764562008.0264213,58.89999771118164
test_acc,42,1764562041.6673217,62.0099983215332
test_acc,43,1764562075.2579484,62.71999740600586
test_acc,44,1764562108.8993857,59.69999694824219
test_acc,45,1764562142.52965,62.119998931884766
test_acc,46,1764562176.2123923,60.96999740600586
test_acc,47,1764562209.7940078,61.43000030517578
test_acc,48,1764562243.4229214,62.0099983215332
test_acc,49,1764562277.0842607,64.52999877929688
test_acc,50,1764562310.786027,59.689998626708984
test_acc,51,1764562344.3989406,62.939998626708984
test_acc,52,1764562377.9917421,60.769996643066406
test_acc,53,1764562411.6517568,62.55999755859375
test_acc,54,1764562445.2505727,62.349998474121094
test_acc,55,1764562478.8948603,61.16999816894531
test_acc,56,1764562512.5874524,61.209999084472656
test_acc,57,1764562546.2048042,61.189998626708984
test_acc,58,1764562579.83104,60.05999755859375
test_acc,59,1764562613.680879,62.75
test_acc,60,1764562647.3874803,60.689998626708984
test_acc,61,1764562681.0087001,61.44999694824219
test_acc,62,1764562714.6618514,60.25
test_acc,63,1764562748.2944703,56.56999969482422
test_acc,64,1764562781.9551988,63.29999923706055
test_acc,65,1764562815.62429,60.91999816894531
test_acc,66,1764562849.2327235,63.71999740600586
test_acc,67,1764562882.9426813,62.689998626708984
test_acc,68,1764562916.5574937,60.689998626708984
test_acc,69,1764562950.2474892,63.04999923706055
test_acc,70,1764562983.888312,62.80999755859375
test_acc,71,1764563017.5370374,62.39999771118164
test_acc,72,1764563051.213026,62.84000015258789
test_acc,73,1764563084.8109267,60.79999923706055
test_acc,74,1764563118.440028,60.68000030517578
test_acc,75,1764563152.1202736,59.56999969482422
test_acc,76,1764563185.7402036,62.0099983215332
test_acc,77,1764563219.3881137,60.53999710083008
test_acc,78,1764563253.077842,60.22999954223633
test_acc,79,1764563286.7392044,61.41999816894531
test_acc,80,1764563320.345929,61.48999786376953
